epoch:	train_RMSD:	train_MAE:
1071	0.5304	0.3691
1072	0.5347	0.3715
1073	0.5474	0.386
1074	0.5424	0.381
1075	0.5276	0.3669
1076	0.5473	0.3848
1077	0.5417	0.3819
1078	0.5437	0.3778
1079	0.5451	0.3855
1080	0.5407	0.3763
1081	0.546	0.3787
1082	0.5358	0.3729
1083	0.5326	0.3705
1084	0.5399	0.3803
1085	0.5299	0.3691
1086	0.5295	0.3671
1087	0.5276	0.3658
1088	0.5539	0.3867
1089	0.5259	0.3664
1090	0.5285	0.3693
1091	0.5252	0.3638
1092	0.5406	0.3818
1093	0.542	0.38
1094	0.5465	0.3827
1095	0.5359	0.3758
1096	0.5504	0.3857
1097	0.618	0.4543
1098	0.532	0.3686
1099	0.5622	0.4004
1100	0.5286	0.369
1101	0.5301	0.3713
1102	0.5516	0.3886
1103	0.5289	0.3695
1104	0.5941	0.4361
1105	0.5261	0.3663
1106	0.5309	0.3712
1107	0.5493	0.3892
1108	0.5276	0.368
1109	0.5255	0.3656
1110	0.5568	0.3935
1111	0.5305	0.3683
1112	0.5304	0.3701
1113	0.5298	0.3723
1114	0.5331	0.3794
1115	0.536	0.3741
1116	0.5267	0.3707
1117	0.526	0.3672
1118	0.5419	0.3808
1119	0.5648	0.4061
1120	0.5317	0.3754
1121	0.5369	0.3764
1122	0.5245	0.3682
1123	0.553	0.3961
1124	0.532	0.3725
1125	0.5253	0.3667
1126	0.5366	0.3749
1127	0.531	0.3724
1128	0.5477	0.3889
1129	0.5414	0.3867
1130	0.5259	0.3664
1131	0.5222	0.3649
1132	0.5356	0.3752
1133	0.5556	0.3962
1134	0.5336	0.3762
1135	0.5226	0.3635
1136	0.5253	0.3652
1137	0.5269	0.3658
1138	0.5261	0.3668
1139	0.5224	0.3633
1140	0.5184	0.3589
1141	0.5232	0.3667
1142	0.5165	0.3573
1143	0.5238	0.3639
1144	0.5314	0.3743
1145	0.5335	0.3733
1146	0.5322	0.3726
1147	0.525	0.3666
1148	0.5386	0.3771
1149	0.5514	0.3897
1150	0.5492	0.3884
1151	0.5765	0.4167
1152	0.582	0.4193
1153	0.5373	0.3796
1154	0.5613	0.3969
1155	0.5241	0.3648
1156	0.5293	0.3701
1157	0.5429	0.3821
1158	0.5445	0.388
